Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,0.032000,0.032000,0.032000,0.032000,0.000587,100000
2000-01-05,0.030000,0.032000,0.030000,0.032000,0.000587,1020000
2000-01-06,0.032000,0.032000,0.032000,0.032000,0.000587,0
2000-01-07,0.030500,0.033000,0.030500,0.033000,0.000606,630000
2000-01-10,0.032000,0.032000,0.032000,0.032000,0.000587,160000
2000-01-11,0.034000,0.035000,0.032500,0.032500,0.000597,1300000
2000-01-12,0.030500,0.033500,0.030500,0.033500,0.000615,730000
2000-01-13,0.033000,0.033000,0.033000,0.033000,0.000606,600000
2000-01-14,0.033000,0.033000,0.033000,0.033000,0.000606,280000
2000-01-17,0.033000,0.035000,0.033000,0.034000,0.000624,1232000
2000-01-18,0.036000,0.036000,0.033000,0.033000,0.000606,0
2000-01-19,0.033000,0.033000,0.033000,0.033000,0.000606,30000
2000-01-20,0.032000,0.032500,0.032000,0.032000,0.000587,1420000
2000-01-21,0.033500,0.033500,0.032500,0.032500,0.000597,560000
2000-01-24,0.031000,0.035000,0.031000,0.035000,0.000643,540000
2000-01-25,0.037000,0.037000,0.037000,0.037000,0.000679,200000
2000-01-26,0.039000,0.039000,0.039000,0.039000,0.000716,1400000
2000-01-27,0.038000,0.043500,0.038000,0.043500,0.000799,5380000
2000-01-28,0.041500,0.042000,0.041500,0.041500,0.000762,2500000
2000-01-31,0.041500,0.043000,0.041000,0.041500,0.000762,3460000
2000-02-01,0.043000,0.055000,0.043000,0.055000,0.001010,8700000
2000-02-02,0.054000,0.067000,0.054000,0.063000,0.001157,53950000
2000-02-03,0.068000,0.084000,0.065000,0.081000,0.001487,22950000
2000-02-04,0.081000,0.081000,0.081000,0.081000,0.001487,0
2000-02-07,0.081000,0.081000,0.081000,0.081000,0.001487,0
2000-02-08,0.084000,0.084000,0.078000,0.080000,0.001469,2980000
2000-02-09,0.084000,0.084000,0.070000,0.073000,0.001340,9380000
2000-02-10,0.069000,0.069000,0.051000,0.063000,0.001157,8570000
2000-02-11,0.062000,0.062000,0.062000,0.062000,0.001138,510000
2000-02-14,0.058000,0.058000,0.058000,0.058000,0.001065,2000000
2000-02-15,0.054000,0.068000,0.054000,0.067000,0.001230,888000
2000-02-16,0.068000,0.068000,0.068000,0.068000,0.001248,520000
2000-02-17,0.065000,0.068000,0.065000,0.068000,0.001248,1200000
2000-02-18,0.062000,0.071000,0.058000,0.071000,0.001303,4480000
2000-02-21,0.067000,0.075000,0.062000,0.075000,0.001377,5430000
2000-02-22,0.071000,0.071000,0.064000,0.070000,0.001285,14160000
2000-02-23,0.073000,0.111000,0.073000,0.110000,0.002019,68754000
2000-02-24,0.113000,0.131000,0.092000,0.092000,0.001689,63310000
2000-02-25,0.088000,0.088000,0.072000,0.074000,0.001359,10256000
2000-02-28,0.076000,0.076000,0.058000,0.060000,0.001102,8300000
2000-02-29,0.064000,0.073000,0.064000,0.067000,0.001230,17200000
2000-03-01,0.067000,0.067000,0.067000,0.067000,0.001230,500000
2000-03-02,0.070000,0.072000,0.070000,0.071000,0.001303,7800000
2000-03-03,0.070000,0.070000,0.067000,0.068000,0.001248,3360000
2000-03-06,0.066000,0.069000,0.063000,0.067000,0.001230,2130000
2000-03-07,0.067000,0.069000,0.065000,0.065000,0.001193,2560000
2000-03-08,0.065000,0.065000,0.065000,0.065000,0.001193,560000
2000-03-09,0.061000,0.061000,0.053000,0.057000,0.001046,4538500
2000-03-10,0.056000,0.060000,0.052000,0.058000,0.001065,2211140
2000-03-13,0.055000,0.055000,0.055000,0.055000,0.001010,500000
2000-03-14,0.053000,0.056000,0.050000,0.056000,0.001028,3560000
2000-03-15,0.056000,0.056000,0.056000,0.056000,0.001028,0
2000-03-16,0.056000,0.056000,0.056000,0.056000,0.001028,0
2000-03-17,0.052000,0.053000,0.052000,0.052000,0.000955,15200000
2000-03-20,0.052000,0.052000,0.052000,0.052000,0.000955,1000000
2000-03-21,0.052000,0.052000,0.052000,0.052000,0.000955,0
2000-03-22,0.062000,0.062000,0.054000,0.054000,0.000991,0
2000-03-23,0.054000,0.054000,0.054000,0.054000,0.000991,0
2000-03-24,0.054000,0.054000,0.054000,0.054000,0.000991,0
2000-03-27,0.064000,0.064000,0.064000,0.064000,0.001175,0
